Date,Game,Earnings,Players,Tournaments,ReleaseDate,Genre,TotalEarnings,TotalPlayers,TotalTournaments,Earnings_YoY_Growth,Players_YoY_Growth,Tournaments_YoY_Growth,Release_Decade
2017-08-01,BlazBlue: Central Fiction,780.0,3,1,2015-01-01,Fighting Game,89603.21,114,50,-94.8,-62.5,0.0,2010
2017-08-01,Guilty Gear Xrd REV 2,610.0,5,2,2017-01-01,Fighting Game,126399.3,126,61,-96.64281783159053,-37.5,100.0,2010
2017-08-01,Ultimate Marvel vs. Capcom 3,560.0,6,2,2011-01-01,Fighting Game,174179.59,209,187,-91.41104294478528,-25.0,100.0,2010
2017-08-01,Under Night In-Birth EXE: Late[st],540.0,6,2,2015-01-01,Fighting Game,54583.33,109,40,,,,2010
2017-08-01,Vampire Savior,530.0,3,1,1997-01-01,Fighting Game,16642.38,37,22,-41.75824175824175,-62.5,0.0,2010
2017-08-01,TrackMania 2: Stadium,500.0,3,1,2013-01-01,Racing,200563.87,345,286,-80.77241071668915,-62.5,-75.0,2010
2017-08-01,iRacing.com,444.0,5,1,2008-01-01,Racing,3531694.03,1283,185,-81.84784075159752,-96.03174603174604,-66.66666666666667,2010
2017-08-01,Dead or Alive 5: Last Round,430.0,6,2,2015-01-01,Fighting Game,15413.82,46,20,7.499999999999996,100.0,100.0,2010
2017-08-01,King of Fighters XIV,320.0,3,1,2016-01-01,Fighting Game,74402.09,89,39,-98.19616685456596,-62.5,0.0,2010
2017-08-01,Splatoon 2,300.0,0,1,2017-01-01,First-Person Shooter,8930.0,13,6,,,,2010
2017-08-01,Soul Calibur V,210.0,3,1,2012-01-01,Fighting Game,60428.54,73,27,50.0,0.0,0.0,2010
2017-08-01,Killer Instinct (2013),130.0,2,1,2013-01-01,Fighting Game,226323.54,132,57,-97.75086505190312,-75.0,0.0,2010
2017-08-01,ARMS,91.0,5,2,2017-01-01,Fighting Game,22559.9,130,112,-92.38493723849372,-70.58823529411764,-60.0,2010
2017-08-01,Yu-Gi-Oh! Duel Links,80.68,6,3,2016-01-01,Collectible Card Game,48746.72,328,219,-85.1261913979684,-33.333333333333336,0.0,2010
2017-08-01,Age of Mythology,50.0,1,1,2002-01-01,Strategy,155403.52,217,257,-68.19743035237246,-80.0,-66.66666666666667,2010
2017-09-01,Counter-Strike: Global Offensive,1484937.18,1078,95,2012-01-01,First-Person Shooter,161615824.69,16272,6886,240.77048689832358,-19.492158327109788,-4.040404040404044,2010
2017-09-01,League of Legends,1210049.55,310,17,2009-01-01,Multiplayer Online Battle Arena,105011055.56,9211,2895,50.956669300690315,-40.83969465648855,-34.61538461538461,2010
2017-09-01,StarCraft II,359930.23,111,53,2010-01-01,Strategy,40148652.88,2213,7245,72.46376887981849,-18.38235294117647,-27.397260273972602,2010
2017-09-01,Heroes of the Storm,241921.72,114,7,2015-01-01,Multiplayer Online Battle Arena,18451461.38,1322,500,20.910518905453724,40.74074074074075,75.0,2010
2017-09-01,Injustice 2,230874.6,22,5,2017-01-01,Fighting Game,837447.16,81,38,182.31181217901687,4.761904761904767,0.0,2010
2017-09-01,Overwatch,182938.46,154,13,2016-01-01,First-Person Shooter,34616725.38,4047,835,3.335428415493702,-30.000000000000004,-40.90909090909091,2010
2017-09-01,Street Fighter V,172637.82,55,9,2016-01-01,Fighting Game,2264656.94,279,129,363.61828780252796,120.00000000000001,50.0,2010
2017-09-01,Blade & Soul,149772.0,24,1,2012-01-01,Role-Playing Game,679006.26,89,7,-4.104431741348568,-11.111111111111116,-50.0,2010
2017-09-01,Dota 2,106255.52,130,12,2013-01-01,Multiplayer Online Battle Arena,337107974.16,4784,1841,-99.57197851441188,-39.252336448598136,-19.999999999999996,2010
2017-09-01,Mobile Legends: Bang Bang,100000.0,41,1,2016-01-01,Multiplayer Online Battle Arena,10389383.85,1745,116,,,,2010
2017-09-01,World of WarCraft,100000.0,20,1,2004-01-01,Role-Playing Game,8070537.61,487,202,-36.30573248407644,-59.183673469387756,-75.0,2010
2017-09-01,Hearthstone,93749.47,87,8,2014-01-01,Collectible Card Game,29531545.82,3071,1124,-73.04881518184492,-58.57142857142856,0.0,2010
2017-09-01,Rocket League,77395.75,74,15,2015-01-01,Sports,35177053.26,3945,3674,-42.73041875834209,-34.51327433628318,-11.764705882352944,2010
2017-09-01,Halo 5: Guardians,75000.0,57,2,2015-01-01,First-Person Shooter,7161730.97,248,109,-62.5,-10.9375,100.0,2010
2017-09-01,Tekken 7,34623.08,31,6,2015-01-01,Fighting Game,3671101.73,596,400,16.930361364403936,40.90909090909092,19.999999999999996,2010
2017-09-01,Rainbow Six Siege,30654.81,82,3,2015-01-01,First-Person Shooter,39493024.47,2933,543,-85.4384765288685,-24.07407407407407,-50.0,2010
2017-09-01,Super Smash Bros. for Wii U,30371.36,90,19,2014-01-01,Fighting Game,1515451.47,1280,1035,-34.571768023464344,-1.098901098901095,-9.523809523809524,2010
2017-09-01,Super Smash Bros. Melee,28843.64,65,17,2001-01-01,Fighting Game,4061572.65,1963,2695,-46.415900951034885,-25.287356321839084,0.0,2010
2017-09-01,FIFA Online 3,23912.87,10,2,2012-01-01,Sports,1937542.85,124,25,695.4887793324151,400.0,100.0,2010
2017-09-01,Point Blank,17611.22,36,3,2008-01-01,First-Person Shooter,1903561.1,583,112,-33.3786019781515,125.0,200.0,2010
2017-09-01,Paladins,16667.75,59,4,2015-01-01,First-Person Shooter,2490507.6,572,79,-1.3742603550295884,11.32075471698113,33.33333333333333,2010
2017-09-01,iRacing.com,13000.0,12,1,2008-01-01,Racing,3531694.03,1283,185,2827.927927927928,140.0,0.0,2010
2017-09-01,Quake Champions,12164.38,26,8,2017-01-01,First-Person Shooter,3506250.52,315,283,-98.79591492551447,-60.0,-19.999999999999996,2010
2017-09-01,Hand of the Gods,12100.0,24,11,2017-01-01,Collectible Card Game,94434.2,48,36,57.14285714285714,242.85714285714283,450.0,2010
2017-09-01,Gwent,11983.54,87,17,2016-01-01,Collectible Card Game,1504997.17,344,122,-55.01674174174174,234.6153846153846,142.85714285714283,2010
2017-09-01,Attack on Titan Tribute Game,10000.0,8,1,2013-01-01,Fighting Game,108650.0,21,15,-77.77777777777779,0.0,0.0,2010
2017-09-01,Old School Runescape,10000.0,1,1,2013-01-01,Role-Playing Game,457504.2,84,26,-77.77777777777779,-96.875,-75.0,2010
2017-09-01,PokÃ©mon VGC,10000.0,16,2,2012-01-01,Strategy,627852.0,303,46,-80.58252427184466,0.0,100.0,2010
2017-09-01,Heroes of Newerth,8741.44,21,1,2010-01-01,Multiplayer Online Battle Arena,3073445.72,820,395,0.654607759260939,-12.5,0.0,2010
2017-09-01,FIFA 17,7545.61,10,5,2016-01-01,Sports,1482612.63,135,48,-97.48012170445683,-67.74193548387098,0.0,2010
2017-09-01,WarCraft III,6640.39,16,17,2002-01-01,Strategy,6273482.33,752,1533,-62.57423421179147,-33.333333333333336,88.88888888888889,2010
2017-09-01,CrossFire,6000.0,15,1,2007-01-01,First-Person Shooter,17865475.8,967,358,-97.397128103941,-76.92307692307692,-66.66666666666667,2010
2017-09-01,StarCraft: Remastered,5259.4,8,2,2017-01-01,Strategy,3048486.06,376,470,,,,2010
2017-09-01,Guilty Gear Xrd REV 2,5210.0,15,3,2017-01-01,Fighting Game,126399.3,126,61,754.0983606557378,200.0,50.0,2010
2017-09-01,BlazBlue: Central Fiction,4350.0,15,3,2015-01-01,Fighting Game,89603.21,114,50,457.6923076923077,400.0,200.0,2010
2017-09-01,Age of Empires II,3202.48,14,5,1999-01-01,Strategy,3253232.59,1994,1613,-44.7848275862069,250.0,400.0,2010
2017-09-01,Gears of War 4,3000.0,20,6,2016-01-01,Third-Person Shooter,3142785.0,155,152,-99.0,-66.66666666666667,500.0,2010
2017-09-01,Under Night In-Birth EXE: Late[st],2970.0,15,3,2015-01-01,Fighting Game,54583.33,109,40,450.0,150.0,50.0,2010
2017-09-01,Marvel vs. Capcom: Infinite,2930.0,11,2,2017-01-01,Fighting Game,76256.72,60,22,,,,2010
2017-09-01,Yu-Gi-Oh! Duel Links,1798.43,22,9,2016-01-01,Collectible Card Game,48746.72,328,219,2129.0902330193353,266.66666666666663,200.0,2010
2017-09-01,osu!,1745.0,21,2,2007-01-01,Music / Rhythm Game,228205.84,854,205,-46.14197530864198,16.666666666666675,100.0,2010
2017-09-01,PokkÃ©n Tournament DX,1340.0,4,1,2017-01-01,Fighting Game,22125.4,44,28,,,,2010
2017-09-01,Chess.com,1299.99,5,1,2007-01-01,Strategy,6590063.33,1036,603,-7.143571428571427,-28.57142857142857,0.0,2010
2017-09-01,Super Street Fighter II Turbo,930.0,3,1,1994-01-01,Fighting Game,25646.29,114,51,-26.77165354330708,-75.0,-50.0,2010
2017-09-01,Skullgirls 2nd Encore,680.0,8,1,2015-01-01,Fighting Game,60123.02,77,25,-80.57142857142857,0.0,0.0,2010
2017-09-01,TrackMania 2: Stadium,679.25,6,2,2013-01-01,Racing,200563.87,345,286,35.85,100.0,100.0,2010
2017-09-01,King of Fighters XIV,550.0,6,2,2016-01-01,Fighting Game,74402.09,89,39,71.875,100.0,100.0,2010
2017-09-01,Melty Blood: Actress Again Current Code,520.0,8,1,2010-01-01,Fighting Game,11429.93,68,24,79.3103448275862,166.66666666666666,0.0,2010
2017-09-01,Age of Empires III,450.0,9,2,2005-01-01,Strategy,115843.65,166,163,-70.0,200.0,100.0,2010
2017-09-01,Age of Mythology,442.0,4,1,2002-01-01,Strategy,155403.52,217,257,784.0,300.0,0.0,2010
2017-09-01,Project M,376.82,9,2,2010-01-01,Fighting Game,205292.09,560,335,-90.64730702407545,-52.63157894736843,0.0,2010
2017-09-01,Call of Duty: Infinite Warfare,368.55,4,1,2016-01-01,First-Person Shooter,4166705.06,343,84,-99.97583912416415,-96.96969696969697,-50.0,2010
2017-09-01,Guilty Gear XX Accent Core Plus R,340.0,3,1,2012-01-01,Fighting Game,14702.14,82,30,6.25,0.0,0.0,2010
2017-09-01,Persona 4 Arena Ultimax,300.0,3,1,2013-01-01,Fighting Game,20268.16,64,21,57.89473684210527,0.0,0.0,2010
2017-09-01,Gundam Versus,280.0,6,1,2017-01-01,First-Person Shooter,280.0,6,1,,,,2010
2017-09-01,Dengeki Bunko: Fighting Climax Ignition,270.0,3,1,2015-01-01,Fighting Game,3852.8,40,14,125.0,0.0,0.0,2010
2017-09-01,Killer Instinct (2013),250.0,3,1,2013-01-01,Fighting Game,226323.54,132,57,92.3076923076923,50.0,0.0,2010
2017-09-01,Puyo Puyo Tetris,240.0,3,1,2014-01-01,Puzzle Game,3422.84,31,16,,,,2010
2017-09-01,Catherine,230.0,3,1,2011-01-01,Puzzle Game,1545.0,11,7,-32.35294117647059,0.0,0.0,2010
2017-09-01,Arcana Heart 3: LOVE MAX!!!!!,200.0,3,1,2013-01-01,Fighting Game,410.0,6,2,-4.761904761904767,0.0,0.0,2010
2017-09-01,Koihime Enbu,190.0,3,1,2016-01-01,Fighting Game,1765.0,14,7,-24.0,0.0,0.0,2010
2017-09-01,Ultimate Marvel vs. Capcom 3,165.0,3,1,2011-01-01,Fighting Game,174179.59,209,187,-70.53571428571428,-50.0,-50.0,2010
2017-09-01,Project Cars,163.5,2,1,2015-01-01,Racing,68955.21,53,127,-99.30843414262752,-90.9090909090909,-83.33333333333334,2010
2017-09-01,Chaos Code: New Sign of Catastrophe,140.0,3,1,2013-01-01,Fighting Game,140.0,3,1,,,,2010
2017-09-01,ARMS,50.0,4,3,2017-01-01,Fighting Game,22559.9,130,112,-45.05494505494505,-19.999999999999996,50.0,2010
2017-09-01,Dead or Alive 5: Last Round,30.0,3,1,2015-01-01,Fighting Game,15413.82,46,20,-93.02325581395348,-50.0,-50.0,2010
2017-10-01,Counter-Strike: Global Offensive,2382224.54,841,79,2012-01-01,First-Person Shooter,161615824.69,16272,6886,60.42594744647718,-21.985157699443413,-16.84210526315789,2010
2017-10-01,Dota 2,1968346.47,306,22,2013-01-01,Multiplayer Online Battle Arena,337107974.16,4784,1841,1752.465142516831,135.3846153846154,83.33333333333333,2010
2017-10-01,Heroes of the Storm,1275000.0,120,3,2015-01-01,Multiplayer Online Battle Arena,18451461.38,1322,500,427.0299830870911,5.263157894736836,-57.14285714285714,2010
2017-10-01,Overwatch,1133563.8,398,19,2016-01-01,First-Person Shooter,34616725.38,4047,835,519.6421463261471,158.4415584415584,46.153846153846146,2010
2017-10-01,H1Z1,482000.0,31,3,2016-01-01,Battle Royale,2067122.0,119,13,119.53996811660215,-8.823529411764708,50.0,2010
2017-10-01,Hearthstone,299704.49,84,11,2014-01-01,Collectible Card Game,29531545.82,3071,1124,219.68659662822625,-3.4482758620689613,37.5,2010
2017-10-01,Rocket League,280029.76,145,19,2015-01-01,Sports,35177053.26,3945,3674,261.81542268147797,95.94594594594594,26.66666666666666,2010
2017-10-01,Clash Royale,200250.0,24,1,2016-01-01,Strategy,7771166.25,535,117,87.65349634307613,19.999999999999996,-50.0,2010
2017-10-01,Halo 5: Guardians,200000.0,63,1,2015-01-01,First-Person Shooter,7161730.97,248,109,166.66666666666666,10.526315789473696,-50.0,2010
2017-10-01,Arena of Valor,116610.0,40,1,2015-01-01,Multiplayer Online Battle Arena,77920901.06,1986,156,-71.07501238260339,-39.39393939393939,0.0,2010
2017-10-01,Point Blank,110000.0,70,2,2008-01-01,First-Person Shooter,1903561.1,583,112,524.6018163420819,94.44444444444444,-33.333333333333336,2010
2017-10-01,Street Fighter V,106490.0,38,7,2016-01-01,Fighting Game,2264656.94,279,129,-38.315949541068115,-30.909090909090907,-22.22222222222222,2010
2017-10-01,CrossFire,103621.12,83,11,2007-01-01,First-Person Shooter,17865475.8,967,358,1627.0186666666668,453.3333333333333,1000.0,2010
2017-10-01,World of WarCraft,100000.0,37,1,2004-01-01,Role-Playing Game,8070537.61,487,202,0.0,85.00000000000001,0.0,2010
2017-10-01,Super Smash Bros. Melee,85600.0,111,22,2001-01-01,Fighting Game,4061572.65,1963,2695,196.77252940336243,70.76923076923076,29.41176470588236,2010
2017-10-01,Super Smash Bros. for Wii U,79258.13,100,22,2014-01-01,Fighting Game,1515451.47,1280,1035,160.9633878759463,11.111111111111116,15.789473684210531,2010
2017-10-01,Quake Champions,75820.04,23,4,2017-01-01,First-Person Shooter,3506250.52,315,283,523.2955563703206,-11.538461538461542,-50.0,2010
2017-10-01,Tekken 7,72060.0,41,8,2015-01-01,Fighting Game,3671101.73,596,400,108.12706437439994,32.258064516129025,33.33333333333333,2010
2017-10-01,StarCraft II,58307.98,85,49,2010-01-01,Strategy,40148652.88,2213,7245,-83.80019927750998,-23.42342342342343,-7.547169811320753,2010
2017-10-01,Rainbow Six Siege,52858.64,121,6,2015-01-01,First-Person Shooter,39493024.47,2933,543,72.43179781574244,47.5609756097561,100.0,2010
2017-10-01,Echo Arena,47969.76,18,2,2017-01-01,Sports,193732.32,126,22,,,,2010
2017-10-01,iRacing.com,32000.0,10,2,2008-01-01,Racing,3531694.03,1283,185,146.15384615384616,-16.666666666666664,100.0,2010
2017-10-01,League of Legends,23050.87,153,12,2009-01-01,Multiplayer Online Battle Arena,105011055.56,9211,2895,-98.09504743008252,-50.645161290322584,-29.411764705882348,2010
2017-10-01,Gwent,19187.39,61,13,2016-01-01,Collectible Card Game,1504997.17,344,122,60.11454044464322,-29.885057471264364,-23.529411764705888,2010
2017-10-01,Paladins,17766.42,78,4,2015-01-01,First-Person Shooter,2490507.6,572,79,6.591591546549469,32.20338983050848,0.0,2010
2017-10-01,Hand of the Gods,14600.0,23,12,2017-01-01,Collectible Card Game,94434.2,48,36,20.661157024793386,-4.1666666666666625,9.090909090909083,2010
2017-10-01,PokÃ©mon VGC,13000.0,14,3,2012-01-01,Strategy,627852.0,303,46,30.000000000000004,-12.5,50.0,2010
2017-10-01,Heroes of Newerth,8701.9,19,1,2010-01-01,Multiplayer Online Battle Arena,3073445.72,820,395,-0.4523282205220247,-9.523809523809524,0.0,2010
2017-10-01,Gears of War 4,7500.0,36,15,2016-01-01,Third-Person Shooter,3142785.0,155,152,150.0,80.0,150.0,2010
2017-10-01,PokkÃ©n Tournament DX,4809.0,13,3,2017-01-01,Fighting Game,22125.4,44,28,258.88059701492534,225.0,200.0,2010
2017-10-01,Age of Empires II,4805.42,73,8,1999-01-01,Strategy,3253232.59,1994,1613,50.053083860008485,421.42857142857144,60.00000000000001,2010
2017-10-01,Project M,4640.0,30,4,2010-01-01,Fighting Game,205292.09,560,335,1131.3571466482672,233.33333333333334,100.0,2010
2017-10-01,Yu-Gi-Oh! Duel Links,3616.26,33,14,2016-01-01,Collectible Card Game,48746.72,328,219,101.07871866016471,50.0,55.55555555555556,2010
2017-10-01,Call of Duty: Modern Warfare 2,3500.0,8,2,2009-01-01,First-Person Shooter,117360.64,65,20,105.88235294117645,-33.333333333333336,100.0,2010
2017-10-01,Street Fighter III: 3rd Strike,2920.0,3,1,1999-01-01,Fighting Game,54341.18,108,45,7512.095933263817,inf,0.0,2010
2017-10-01,WarCraft III,2750.93,20,19,2002-01-01,Strategy,6273482.33,752,1533,-58.572764551479665,25.0,11.764705882352944,2010
2017-10-01,Battlefield 4,2305.53,20,1,2013-01-01,First-Person Shooter,245766.46,204,145,-20.15839979498758,0.0,0.0,2010
2017-10-01,Call of Duty: Infinite Warfare,1821.1,16,1,2016-01-01,First-Person Shooter,4166705.06,343,84,394.1256274589607,300.0,0.0,2010
2017-10-01,TrackMania 2: Stadium,1587.12,12,4,2013-01-01,Racing,200563.87,345,286,133.65771071034226,100.0,100.0,2010
2017-10-01,Clash of Clans,1576.87,2,1,2012-01-01,Strategy,4471027.87,367,65,,,,2010
2017-10-01,Tetris,1500.0,2,1,1989-01-01,Puzzle Game,65827.99,98,32,0.0,0.0,0.0,2010
2017-10-01,Dead or Alive 5: Last Round,1420.0,6,2,2015-01-01,Fighting Game,15413.82,46,20,4633.333333333334,100.0,100.0,2010
2017-10-01,Chess.com,1399.99,7,1,2007-01-01,Strategy,6590063.33,1036,603,7.6923668643605,39.99999999999999,0.0,2010
2017-10-01,StarCraft: Remastered,1252.14,2,2,2017-01-01,Strategy,3048486.06,376,470,-76.19234133171085,-75.0,0.0,2010
2017-10-01,Injustice 2,1130.0,9,3,2017-01-01,Fighting Game,837447.16,81,38,-99.51055681309248,-59.09090909090908,-40.0,2010
2017-10-01,Age of Empires III,1000.0,8,1,2005-01-01,Strategy,115843.65,166,163,122.22222222222223,-11.111111111111116,-50.0,2010
2017-10-01,Marvel vs. Capcom: Infinite,990.0,3,1,2017-01-01,Fighting Game,76256.72,60,22,-66.21160409556315,-72.72727272727273,-50.0,2010
2017-10-01,Team Fortress 2,590.8,12,1,2007-01-01,First-Person Shooter,769120.02,1459,206,-97.89642641729517,-87.09677419354838,-80.0,2010
2017-10-01,Age of Empires Online,500.0,8,1,2011-01-01,Strategy,9806.56,44,50,117.39130434782608,166.66666666666666,0.0,2010
2017-10-01,Guilty Gear Xrd REV 2,410.0,3,1,2017-01-01,Fighting Game,126399.3,126,61,-92.13051823416507,-80.0,-66.66666666666667,2010
2017-10-01,BlazBlue: Central Fiction,390.0,6,2,2015-01-01,Fighting Game,89603.21,114,50,-91.0344827586207,-60.0,-33.333333333333336,2010
2017-10-01,Super Street Fighter II Turbo,290.0,3,1,1994-01-01,Fighting Game,25646.29,114,51,-68.81720430107528,0.0,0.0,2010
2017-10-01,Under Night In-Birth EXE: Late[st],280.0,6,2,2015-01-01,Fighting Game,54583.33,109,40,-90.57239057239057,-60.0,-33.333333333333336,2010
2017-10-01,ARMS,261.0,3,2,2017-01-01,Fighting Game,22559.9,130,112,422.0,-25.0,-33.333333333333336,2010
2017-10-01,Ultimate Marvel vs. Capcom 3,250.0,3,1,2011-01-01,Fighting Game,174179.59,209,187,51.515151515151516,0.0,0.0,2010
2017-10-01,Ultra Street Fighter IV,250.0,3,1,2014-01-01,Fighting Game,818394.62,242,233,-10.71428571428571,0.0,0.0,2010
2017-10-01,Mortal Kombat XL,240.0,3,1,2016-01-01,Fighting Game,134203.79,55,18,-40.0,50.0,0.0,2010
2017-10-01,PokkÃ©n Tournament,200.0,1,1,2016-01-01,Fighting Game,77216.66,65,26,-99.02224395013444,-93.75,-75.0,2010
2017-10-01,Killer Instinct (2013),190.0,3,1,2013-01-01,Fighting Game,226323.54,132,57,-24.0,0.0,0.0,2010
2017-10-01,King of Fighters XIV,170.0,3,1,2016-01-01,Fighting Game,74402.09,89,39,-69.0909090909091,-50.0,-50.0,2010
2017-10-01,Super Smash Bros.,150.0,8,1,1999-01-01,Fighting Game,76319.05,239,128,-96.78111587982833,-81.81818181818181,-83.33333333333334,2010
2017-10-01,Soul Calibur V,120.0,2,1,2012-01-01,Fighting Game,60428.54,73,27,-42.85714285714286,-33.333333333333336,0.0,2010
2017-10-01,Windjammers,100.0,3,1,1994-01-01,Strategy,5651.47,36,16,,,,2010
2017-10-01,Super Smash Bros. Brawl,80.0,2,1,2008-01-01,Fighting Game,248100.83,509,348,-96.2962962962963,-85.71428571428572,-50.0,2010
2017-10-01,TrackMania Nations Forever,0.0,7,1,2008-01-01,Racing,197070.19,140,85,-100.0,133.33333333333334,0.0,2010
2017-11-01,League of Legends,5156675.89,423,22,2009-01-01,Multiplayer Online Battle Arena,105011055.56,9211,2895,22270.851468946727,176.47058823529412,83.33333333333333,2010
2017-11-01,Counter-Strike: Global Offensive,2039880.48,1026,87,2012-01-01,First-Person Shooter,161615824.69,16272,6886,-14.370772118735708,21.99762187871581,10.126582278481022,2010
2017-11-01,Dota 2,1184832.4,306,19,2013-01-01,Multiplayer Online Battle Arena,337107974.16,4784,1841,-39.805698942828904,0.0,-13.636363636363635,2010
2017-11-01,Heroes of the Storm,1041000.0,161,2,2015-01-01,Multiplayer Online Battle Arena,18451461.38,1322,500,-18.352941176470583,34.16666666666666,-33.333333333333336,2010
2017-11-01,StarCraft II,829619.41,126,51,2010-01-01,Strategy,40148652.88,2213,7245,1322.8231024295474,48.235294117647065,4.081632653061229,2010
2017-11-01,Arena of Valor,530785.05,100,6,2015-01-01,Multiplayer Online Battle Arena,77920901.06,1986,156,355.1797015693337,150.0,500.0,2010
2017-11-01,PLAYERUNKNOWNâ€™S BATTLEGROUNDS,486850.0,82,6,2017-01-01,Battle Royale,56968205.8,3745,593,39.49856733524355,141.17647058823528,50.0,2010
2017-11-01,CrossFire,356855.51,103,7,2007-01-01,First-Person Shooter,17865475.8,967,358,244.38491882735875,24.096385542168687,-36.36363636363637,2010
2017-11-01,World of WarCraft,280000.0,48,1,2004-01-01,Role-Playing Game,8070537.61,487,202,179.99999999999997,29.729729729729737,0.0,2010
2017-11-01,Injustice 2,250000.0,16,1,2017-01-01,Fighting Game,837447.16,81,38,22023.893805309734,77.77777777777777,-66.66666666666667,2010
